event_id,group_id,family_id,event_time,published_at,observed_at,decision_at,label_available_at,signal,horizon_hours,market_probability,outcome,text,synthetic
toy-0093,toy-0093,invented-recurring,2025-04-04T18:00:00+00:00,2025-04-04T14:50:00+00:00,2025-04-04T14:58:00+00:00,2025-04-04T15:00:00+00:00,2025-04-05T06:00:00+00:00,0.30131,3.0,0.588816,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0094,toy-0094,invented-recurring,2025-04-05T18:00:00+00:00,2025-04-05T05:50:00+00:00,2025-04-05T05:58:00+00:00,2025-04-05T06:00:00+00:00,2025-04-06T06:00:00+00:00,0.223119,12.0,0.664221,1,synthetic bulletin reports mixed conditions with 12 hours remaining,True
toy-0094,toy-0094,invented-recurring,2025-04-05T18:00:00+00:00,2025-04-05T14:50:00+00:00,2025-04-05T14:58:00+00:00,2025-04-05T15:00:00+00:00,2025-04-06T06:00:00+00:00,0.859692,3.0,0.504182,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0095,toy-0095,invented-recurring,2025-04-06T18:00:00+00:00,2025-04-06T05:50:00+00:00,2025-04-06T05:58:00+00:00,2025-04-06T06:00:00+00:00,2025-04-07T06:00:00+00:00,0.094962,12.0,0.514839,1,synthetic bulletin reports mixed conditions with 12 hours remaining,True
toy-0095,toy-0095,invented-recurring,2025-04-06T18:00:00+00:00,2025-04-06T14:50:00+00:00,2025-04-06T14:58:00+00:00,2025-04-06T15:00:00+00:00,2025-04-07T06:00:00+00:00,0.17344,3.0,0.562608,1,synthetic bulletin reports mixed conditions with 3 hours remaining,True
toy-0096,toy-0096,invented-recurring,2025-04-07T18:00:00+00:00,2025-04-07T05:50:00+00:00,2025-04-07T05:58:00+00:00,2025-04-07T06:00:00+00:00,2025-04-08T06:00:00+00:00,-0.067905,12.0,0.521911,1,synthetic bulletin reports mixed conditions with 12 hours remaining,True
toy-0096,toy-0096,invented-recurring,2025-04-07T18:00:00+00:00,2025-04-07T14:50:00+00:00,2025-04-07T14:58:00+00:00,2025-04-07T15:00:00+00:00,2025-04-08T06:00:00+00:00,0.611201,3.0,0.635263,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0097,toy-0097,invented-recurring,2025-04-08T18:00:00+00:00,2025-04-08T05:50:00+00:00,2025-04-08T05:58:00+00:00,2025-04-08T06:00:00+00:00,2025-04-09T06:00:00+00:00,1.067193,12.0,0.623267,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0097,toy-0097,invented-recurring,2025-04-08T18:00:00+00:00,2025-04-08T14:50:00+00:00,2025-04-08T14:58:00+00:00,2025-04-08T15:00:00+00:00,2025-04-09T06:00:00+00:00,1.88994,3.0,0.809294,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0098,toy-0098,invented-recurring,2025-04-09T18:00:00+00:00,2025-04-09T05:50:00+00:00,2025-04-09T05:58:00+00:00,2025-04-09T06:00:00+00:00,2025-04-10T06:00:00+00:00,1.505554,12.0,0.704559,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0098,toy-0098,invented-recurring,2025-04-09T18:00:00+00:00,2025-04-09T14:50:00+00:00,2025-04-09T14:58:00+00:00,2025-04-09T15:00:00+00:00,2025-04-10T06:00:00+00:00,1.608147,3.0,0.709083,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0099,toy-0099,invented-recurring,2025-04-10T18:00:00+00:00,2025-04-10T05:50:00+00:00,2025-04-10T05:58:00+00:00,2025-04-10T06:00:00+00:00,2025-04-11T06:00:00+00:00,1.015083,12.0,0.626142,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0099,toy-0099,invented-recurring,2025-04-10T18:00:00+00:00,2025-04-10T14:50:00+00:00,2025-04-10T14:58:00+00:00,2025-04-10T15:00:00+00:00,2025-04-11T06:00:00+00:00,1.575992,3.0,0.68429,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0100,toy-0100,invented-recurring,2025-04-11T18:00:00+00:00,2025-04-11T05:50:00+00:00,2025-04-11T05:58:00+00:00,2025-04-11T06:00:00+00:00,2025-04-12T06:00:00+00:00,2.029758,12.0,0.762957,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0100,toy-0100,invented-recurring,2025-04-11T18:00:00+00:00,2025-04-11T14:50:00+00:00,2025-04-11T14:58:00+00:00,2025-04-11T15:00:00+00:00,2025-04-12T06:00:00+00:00,1.256617,3.0,0.653567,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0101,toy-0101,invented-recurring,2025-04-12T18:00:00+00:00,2025-04-12T05:50:00+00:00,2025-04-12T05:58:00+00:00,2025-04-12T06:00:00+00:00,2025-04-13T06:00:00+00:00,-2.292172,12.0,0.300703,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0101,toy-0101,invented-recurring,2025-04-12T18:00:00+00:00,2025-04-12T14:50:00+00:00,2025-04-12T14:58:00+00:00,2025-04-12T15:00:00+00:00,2025-04-13T06:00:00+00:00,-2.317681,3.0,0.237462,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0102,toy-0102,invented-recurring,2025-04-13T18:00:00+00:00,2025-04-13T05:50:00+00:00,2025-04-13T05:58:00+00:00,2025-04-13T06:00:00+00:00,2025-04-14T06:00:00+00:00,-0.950899,12.0,0.41547,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0102,toy-0102,invented-recurring,2025-04-13T18:00:00+00:00,2025-04-13T14:50:00+00:00,2025-04-13T14:58:00+00:00,2025-04-13T15:00:00+00:00,2025-04-14T06:00:00+00:00,-0.483929,3.0,0.463741,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0103,toy-0103,invented-recurring,2025-04-14T18:00:00+00:00,2025-04-14T05:50:00+00:00,2025-04-14T05:58:00+00:00,2025-04-14T06:00:00+00:00,2025-04-15T06:00:00+00:00,2.212058,12.0,0.71693,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0103,toy-0103,invented-recurring,2025-04-14T18:00:00+00:00,2025-04-14T14:50:00+00:00,2025-04-14T14:58:00+00:00,2025-04-14T15:00:00+00:00,2025-04-15T06:00:00+00:00,1.327536,3.0,0.630869,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0104,toy-0104,invented-recurring,2025-04-15T18:00:00+00:00,2025-04-15T05:50:00+00:00,2025-04-15T05:58:00+00:00,2025-04-15T06:00:00+00:00,2025-04-16T06:00:00+00:00,1.162812,12.0,0.686137,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0104,toy-0104,invented-recurring,2025-04-15T18:00:00+00:00,2025-04-15T14:50:00+00:00,2025-04-15T14:58:00+00:00,2025-04-15T15:00:00+00:00,2025-04-16T06:00:00+00:00,0.206959,3.0,0.482625,1,synthetic bulletin reports mixed conditions with 3 hours remaining,True
toy-0105,toy-0105,invented-recurring,2025-04-16T18:00:00+00:00,2025-04-16T05:50:00+00:00,2025-04-16T05:58:00+00:00,2025-04-16T06:00:00+00:00,2025-04-17T06:00:00+00:00,-0.294649,12.0,0.522716,0,synthetic bulletin reports mixed conditions with 12 hours remaining,True
toy-0105,toy-0105,invented-recurring,2025-04-16T18:00:00+00:00,2025-04-16T14:50:00+00:00,2025-04-16T14:58:00+00:00,2025-04-16T15:00:00+00:00,2025-04-17T06:00:00+00:00,-0.828408,3.0,0.479743,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0106,toy-0106,invented-recurring,2025-04-17T18:00:00+00:00,2025-04-17T05:50:00+00:00,2025-04-17T05:58:00+00:00,2025-04-17T06:00:00+00:00,2025-04-18T06:00:00+00:00,-0.078801,12.0,0.451877,1,synthetic bulletin reports mixed conditions with 12 hours remaining,True
toy-0106,toy-0106,invented-recurring,2025-04-17T18:00:00+00:00,2025-04-17T14:50:00+00:00,2025-04-17T14:58:00+00:00,2025-04-17T15:00:00+00:00,2025-04-18T06:00:00+00:00,0.931532,3.0,0.665445,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0107,toy-0107,invented-recurring,2025-04-18T18:00:00+00:00,2025-04-18T05:50:00+00:00,2025-04-18T05:58:00+00:00,2025-04-18T06:00:00+00:00,2025-04-19T06:00:00+00:00,0.868847,12.0,0.604587,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0107,toy-0107,invented-recurring,2025-04-18T18:00:00+00:00,2025-04-18T14:50:00+00:00,2025-04-18T14:58:00+00:00,2025-04-18T15:00:00+00:00,2025-04-19T06:00:00+00:00,-0.387069,3.0,0.391543,1,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0108,toy-0108,invented-recurring,2025-04-19T18:00:00+00:00,2025-04-19T05:50:00+00:00,2025-04-19T05:58:00+00:00,2025-04-19T06:00:00+00:00,2025-04-20T06:00:00+00:00,-1.548872,12.0,0.279374,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0108,toy-0108,invented-recurring,2025-04-19T18:00:00+00:00,2025-04-19T14:50:00+00:00,2025-04-19T14:58:00+00:00,2025-04-19T15:00:00+00:00,2025-04-20T06:00:00+00:00,-1.020122,3.0,0.405154,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0109,toy-0109,invented-recurring,2025-04-20T18:00:00+00:00,2025-04-20T05:50:00+00:00,2025-04-20T05:58:00+00:00,2025-04-20T06:00:00+00:00,2025-04-21T06:00:00+00:00,-0.140951,12.0,0.519954,0,synthetic bulletin reports mixed conditions with 12 hours remaining,True
toy-0109,toy-0109,invented-recurring,2025-04-20T18:00:00+00:00,2025-04-20T14:50:00+00:00,2025-04-20T14:58:00+00:00,2025-04-20T15:00:00+00:00,2025-04-21T06:00:00+00:00,-0.068758,3.0,0.44826,0,synthetic bulletin reports mixed conditions with 3 hours remaining,True
toy-0110,toy-0110,invented-recurring,2025-04-21T18:00:00+00:00,2025-04-21T05:50:00+00:00,2025-04-21T05:58:00+00:00,2025-04-21T06:00:00+00:00,2025-04-22T06:00:00+00:00,-0.602878,12.0,0.356705,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0110,toy-0110,invented-recurring,2025-04-21T18:00:00+00:00,2025-04-21T14:50:00+00:00,2025-04-21T14:58:00+00:00,2025-04-21T15:00:00+00:00,2025-04-22T06:00:00+00:00,-0.477433,3.0,0.394277,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0111,toy-0111,invented-recurring,2025-04-22T18:00:00+00:00,2025-04-22T05:50:00+00:00,2025-04-22T05:58:00+00:00,2025-04-22T06:00:00+00:00,2025-04-23T06:00:00+00:00,-0.382719,12.0,0.454529,1,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0111,toy-0111,invented-recurring,2025-04-22T18:00:00+00:00,2025-04-22T14:50:00+00:00,2025-04-22T14:58:00+00:00,2025-04-22T15:00:00+00:00,2025-04-23T06:00:00+00:00,-1.067494,3.0,0.349156,1,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0112,toy-0112,invented-recurring,2025-04-23T18:00:00+00:00,2025-04-23T05:50:00+00:00,2025-04-23T05:58:00+00:00,2025-04-23T06:00:00+00:00,2025-04-24T06:00:00+00:00,-0.763853,12.0,0.406424,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0112,toy-0112,invented-recurring,2025-04-23T18:00:00+00:00,2025-04-23T14:50:00+00:00,2025-04-23T14:58:00+00:00,2025-04-23T15:00:00+00:00,2025-04-24T06:00:00+00:00,-1.55343,3.0,0.384996,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0113,toy-0113,invented-recurring,2025-04-24T18:00:00+00:00,2025-04-24T05:50:00+00:00,2025-04-24T05:58:00+00:00,2025-04-24T06:00:00+00:00,2025-04-25T06:00:00+00:00,1.916647,12.0,0.744922,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0113,toy-0113,invented-recurring,2025-04-24T18:00:00+00:00,2025-04-24T14:50:00+00:00,2025-04-24T14:58:00+00:00,2025-04-24T15:00:00+00:00,2025-04-25T06:00:00+00:00,1.080095,3.0,0.570262,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0114,toy-0114,invented-recurring,2025-04-25T18:00:00+00:00,2025-04-25T05:50:00+00:00,2025-04-25T05:58:00+00:00,2025-04-25T06:00:00+00:00,2025-04-26T06:00:00+00:00,1.994568,12.0,0.644493,0,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0114,toy-0114,invented-recurring,2025-04-25T18:00:00+00:00,2025-04-25T14:50:00+00:00,2025-04-25T14:58:00+00:00,2025-04-25T15:00:00+00:00,2025-04-26T06:00:00+00:00,1.093016,3.0,0.631995,0,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0115,toy-0115,invented-recurring,2025-04-26T18:00:00+00:00,2025-04-26T05:50:00+00:00,2025-04-26T05:58:00+00:00,2025-04-26T06:00:00+00:00,2025-04-27T06:00:00+00:00,1.438027,12.0,0.661288,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0115,toy-0115,invented-recurring,2025-04-26T18:00:00+00:00,2025-04-26T14:50:00+00:00,2025-04-26T14:58:00+00:00,2025-04-26T15:00:00+00:00,2025-04-27T06:00:00+00:00,0.061997,3.0,0.509147,1,synthetic bulletin reports mixed conditions with 3 hours remaining,True
toy-0116,toy-0116,invented-recurring,2025-04-27T18:00:00+00:00,2025-04-27T05:50:00+00:00,2025-04-27T05:58:00+00:00,2025-04-27T06:00:00+00:00,2025-04-28T06:00:00+00:00,-1.268643,12.0,0.343295,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0116,toy-0116,invented-recurring,2025-04-27T18:00:00+00:00,2025-04-27T14:50:00+00:00,2025-04-27T14:58:00+00:00,2025-04-27T15:00:00+00:00,2025-04-28T06:00:00+00:00,-1.167051,3.0,0.31573,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0117,toy-0117,invented-recurring,2025-04-28T18:00:00+00:00,2025-04-28T05:50:00+00:00,2025-04-28T05:58:00+00:00,2025-04-28T06:00:00+00:00,2025-04-29T06:00:00+00:00,-1.479083,12.0,0.335249,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0117,toy-0117,invented-recurring,2025-04-28T18:00:00+00:00,2025-04-28T14:50:00+00:00,2025-04-28T14:58:00+00:00,2025-04-28T15:00:00+00:00,2025-04-29T06:00:00+00:00,-1.456219,3.0,0.302852,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0118,toy-0118,invented-recurring,2025-04-29T18:00:00+00:00,2025-04-29T05:50:00+00:00,2025-04-29T05:58:00+00:00,2025-04-29T06:00:00+00:00,2025-04-30T06:00:00+00:00,2.265937,12.0,0.70595,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0118,toy-0118,invented-recurring,2025-04-29T18:00:00+00:00,2025-04-29T14:50:00+00:00,2025-04-29T14:58:00+00:00,2025-04-29T15:00:00+00:00,2025-04-30T06:00:00+00:00,1.995313,3.0,0.747003,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0119,toy-0119,invented-recurring,2025-04-30T18:00:00+00:00,2025-04-30T05:50:00+00:00,2025-04-30T05:58:00+00:00,2025-04-30T06:00:00+00:00,2025-05-01T06:00:00+00:00,0.024905,12.0,0.630664,1,synthetic bulletin reports mixed conditions with 12 hours remaining,True
toy-0119,toy-0119,invented-recurring,2025-04-30T18:00:00+00:00,2025-04-30T14:50:00+00:00,2025-04-30T14:58:00+00:00,2025-04-30T15:00:00+00:00,2025-05-01T06:00:00+00:00,-0.377401,3.0,0.446192,1,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0120,toy-0120,invented-recurring,2025-05-01T18:00:00+00:00,2025-05-01T05:50:00+00:00,2025-05-01T05:58:00+00:00,2025-05-01T06:00:00+00:00,2025-05-02T06:00:00+00:00,1.540493,12.0,0.572838,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0120,toy-0120,invented-recurring,2025-05-01T18:00:00+00:00,2025-05-01T14:50:00+00:00,2025-05-01T14:58:00+00:00,2025-05-01T15:00:00+00:00,2025-05-02T06:00:00+00:00,1.106611,3.0,0.652749,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0121,toy-0121,invented-recurring,2025-05-02T18:00:00+00:00,2025-05-02T05:50:00+00:00,2025-05-02T05:58:00+00:00,2025-05-02T06:00:00+00:00,2025-05-03T06:00:00+00:00,-0.046104,12.0,0.393031,0,synthetic bulletin reports mixed conditions with 12 hours remaining,True
toy-0121,toy-0121,invented-recurring,2025-05-02T18:00:00+00:00,2025-05-02T14:50:00+00:00,2025-05-02T14:58:00+00:00,2025-05-02T15:00:00+00:00,2025-05-03T06:00:00+00:00,0.33377,3.0,0.526336,0,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0122,toy-0122,invented-recurring,2025-05-03T18:00:00+00:00,2025-05-03T05:50:00+00:00,2025-05-03T05:58:00+00:00,2025-05-03T06:00:00+00:00,2025-05-04T06:00:00+00:00,0.765162,12.0,0.623619,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0122,toy-0122,invented-recurring,2025-05-03T18:00:00+00:00,2025-05-03T14:50:00+00:00,2025-05-03T14:58:00+00:00,2025-05-03T15:00:00+00:00,2025-05-04T06:00:00+00:00,1.145059,3.0,0.603709,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0123,toy-0123,invented-recurring,2025-05-04T18:00:00+00:00,2025-05-04T05:50:00+00:00,2025-05-04T05:58:00+00:00,2025-05-04T06:00:00+00:00,2025-05-05T06:00:00+00:00,-1.187451,12.0,0.425606,1,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0123,toy-0123,invented-recurring,2025-05-04T18:00:00+00:00,2025-05-04T14:50:00+00:00,2025-05-04T14:58:00+00:00,2025-05-04T15:00:00+00:00,2025-05-05T06:00:00+00:00,-0.664955,3.0,0.419267,1,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0124,toy-0124,invented-recurring,2025-05-05T18:00:00+00:00,2025-05-05T05:50:00+00:00,2025-05-05T05:58:00+00:00,2025-05-05T06:00:00+00:00,2025-05-06T06:00:00+00:00,1.567821,12.0,0.808296,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0124,toy-0124,invented-recurring,2025-05-05T18:00:00+00:00,2025-05-05T14:50:00+00:00,2025-05-05T14:58:00+00:00,2025-05-05T15:00:00+00:00,2025-05-06T06:00:00+00:00,1.547191,3.0,0.649135,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0125,toy-0125,invented-recurring,2025-05-06T18:00:00+00:00,2025-05-06T05:50:00+00:00,2025-05-06T05:58:00+00:00,2025-05-06T06:00:00+00:00,2025-05-07T06:00:00+00:00,-0.542233,12.0,0.438668,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0125,toy-0125,invented-recurring,2025-05-06T18:00:00+00:00,2025-05-06T14:50:00+00:00,2025-05-06T14:58:00+00:00,2025-05-06T15:00:00+00:00,2025-05-07T06:00:00+00:00,0.254839,3.0,0.627602,0,synthetic bulletin reports mixed conditions with 3 hours remaining,True
toy-0126,toy-0126,invented-recurring,2025-05-07T18:00:00+00:00,2025-05-07T05:50:00+00:00,2025-05-07T05:58:00+00:00,2025-05-07T06:00:00+00:00,2025-05-08T06:00:00+00:00,-0.11857,12.0,0.481215,1,synthetic bulletin reports mixed conditions with 12 hours remaining,True
toy-0126,toy-0126,invented-recurring,2025-05-07T18:00:00+00:00,2025-05-07T14:50:00+00:00,2025-05-07T14:58:00+00:00,2025-05-07T15:00:00+00:00,2025-05-08T06:00:00+00:00,0.456274,3.0,0.587164,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0127,toy-0127,invented-recurring,2025-05-08T18:00:00+00:00,2025-05-08T05:50:00+00:00,2025-05-08T05:58:00+00:00,2025-05-08T06:00:00+00:00,2025-05-09T06:00:00+00:00,0.798046,12.0,0.554999,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0127,toy-0127,invented-recurring,2025-05-08T18:00:00+00:00,2025-05-08T14:50:00+00:00,2025-05-08T14:58:00+00:00,2025-05-08T15:00:00+00:00,2025-05-09T06:00:00+00:00,1.49933,3.0,0.699705,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0128,toy-0128,invented-recurring,2025-05-09T18:00:00+00:00,2025-05-09T05:50:00+00:00,2025-05-09T05:58:00+00:00,2025-05-09T06:00:00+00:00,2025-05-10T06:00:00+00:00,0.877262,12.0,0.491014,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0128,toy-0128,invented-recurring,2025-05-09T18:00:00+00:00,2025-05-09T14:50:00+00:00,2025-05-09T14:58:00+00:00,2025-05-09T15:00:00+00:00,2025-05-10T06:00:00+00:00,1.541159,3.0,0.626269,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0129,toy-0129,invented-recurring,2025-05-10T18:00:00+00:00,2025-05-10T05:50:00+00:00,2025-05-10T05:58:00+00:00,2025-05-10T06:00:00+00:00,2025-05-11T06:00:00+00:00,0.494823,12.0,0.451526,0,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0129,toy-0129,invented-recurring,2025-05-10T18:00:00+00:00,2025-05-10T14:50:00+00:00,2025-05-10T14:58:00+00:00,2025-05-10T15:00:00+00:00,2025-05-11T06:00:00+00:00,1.063626,3.0,0.54585,0,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0130,toy-0130,invented-recurring,2025-05-11T18:00:00+00:00,2025-05-11T05:50:00+00:00,2025-05-11T05:58:00+00:00,2025-05-11T06:00:00+00:00,2025-05-12T06:00:00+00:00,0.71034,12.0,0.561201,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0130,toy-0130,invented-recurring,2025-05-11T18:00:00+00:00,2025-05-11T14:50:00+00:00,2025-05-11T14:58:00+00:00,2025-05-11T15:00:00+00:00,2025-05-12T06:00:00+00:00,0.455917,3.0,0.496826,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0131,toy-0131,invented-recurring,2025-05-12T18:00:00+00:00,2025-05-12T05:50:00+00:00,2025-05-12T05:58:00+00:00,2025-05-12T06:00:00+00:00,2025-05-13T06:00:00+00:00,1.861463,12.0,0.655395,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0131,toy-0131,invented-recurring,2025-05-12T18:00:00+00:00,2025-05-12T14:50:00+00:00,2025-05-12T14:58:00+00:00,2025-05-12T15:00:00+00:00,2025-05-13T06:00:00+00:00,1.631566,3.0,0.783456,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0132,toy-0132,invented-recurring,2025-05-13T18:00:00+00:00,2025-05-13T05:50:00+00:00,2025-05-13T05:58:00+00:00,2025-05-13T06:00:00+00:00,2025-05-14T06:00:00+00:00,-1.372288,12.0,0.362264,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0132,toy-0132,invented-recurring,2025-05-13T18:00:00+00:00,2025-05-13T14:50:00+00:00,2025-05-13T14:58:00+00:00,2025-05-13T15:00:00+00:00,2025-05-14T06:00:00+00:00,-0.70405,3.0,0.442628,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0133,toy-0133,invented-recurring,2025-05-14T18:00:00+00:00,2025-05-14T05:50:00+00:00,2025-05-14T05:58:00+00:00,2025-05-14T06:00:00+00:00,2025-05-15T06:00:00+00:00,1.019472,12.0,0.604489,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0133,toy-0133,invented-recurring,2025-05-14T18:00:00+00:00,2025-05-14T14:50:00+00:00,2025-05-14T14:58:00+00:00,2025-05-14T15:00:00+00:00,2025-05-15T06:00:00+00:00,0.169062,3.0,0.474969,1,synthetic bulletin reports mixed conditions with 3 hours remaining,True
toy-0134,toy-0134,invented-recurring,2025-05-15T18:00:00+00:00,2025-05-15T05:50:00+00:00,2025-05-15T05:58:00+00:00,2025-05-15T06:00:00+00:00,2025-05-16T06:00:00+00:00,1.266195,12.0,0.657249,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0134,toy-0134,invented-recurring,2025-05-15T18:00:00+00:00,2025-05-15T14:50:00+00:00,2025-05-15T14:58:00+00:00,2025-05-15T15:00:00+00:00,2025-05-16T06:00:00+00:00,0.862326,3.0,0.634862,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0135,toy-0135,invented-recurring,2025-05-16T18:00:00+00:00,2025-05-16T05:50:00+00:00,2025-05-16T05:58:00+00:00,2025-05-16T06:00:00+00:00,2025-05-17T06:00:00+00:00,-1.40373,12.0,0.456776,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0135,toy-0135,invented-recurring,2025-05-16T18:00:00+00:00,2025-05-16T14:50:00+00:00,2025-05-16T14:58:00+00:00,2025-05-16T15:00:00+00:00,2025-05-17T06:00:00+00:00,-1.561439,3.0,0.339652,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0136,toy-0136,invented-recurring,2025-05-17T18:00:00+00:00,2025-05-17T05:50:00+00:00,2025-05-17T05:58:00+00:00,2025-05-17T06:00:00+00:00,2025-05-18T06:00:00+00:00,-0.183861,12.0,0.557749,1,synthetic bulletin reports mixed conditions with 12 hours remaining,True
toy-0136,toy-0136,invented-recurring,2025-05-17T18:00:00+00:00,2025-05-17T14:50:00+00:00,2025-05-17T14:58:00+00:00,2025-05-17T15:00:00+00:00,2025-05-18T06:00:00+00:00,-0.69936,3.0,0.4529,1,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0137,toy-0137,invented-recurring,2025-05-18T18:00:00+00:00,2025-05-18T05:50:00+00:00,2025-05-18T05:58:00+00:00,2025-05-18T06:00:00+00:00,2025-05-19T06:00:00+00:00,1.453302,12.0,0.619995,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0137,toy-0137,invented-recurring,2025-05-18T18:00:00+00:00,2025-05-18T14:50:00+00:00,2025-05-18T14:58:00+00:00,2025-05-18T15:00:00+00:00,2025-05-19T06:00:00+00:00,0.939655,3.0,0.623499,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0138,toy-0138,invented-recurring,2025-05-19T18:00:00+00:00,2025-05-19T05:50:00+00:00,2025-05-19T05:58:00+00:00,2025-05-19T06:00:00+00:00,2025-05-20T06:00:00+00:00,1.241837,12.0,0.591545,0,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0138,toy-0138,invented-recurring,2025-05-19T18:00:00+00:00,2025-05-19T14:50:00+00:00,2025-05-19T14:58:00+00:00,2025-05-19T15:00:00+00:00,2025-05-20T06:00:00+00:00,0.486234,3.0,0.538964,0,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0139,toy-0139,invented-recurring,2025-05-20T18:00:00+00:00,2025-05-20T05:50:00+00:00,2025-05-20T05:58:00+00:00,2025-05-20T06:00:00+00:00,2025-05-21T06:00:00+00:00,-0.692979,12.0,0.36012,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0139,toy-0139,invented-recurring,2025-05-20T18:00:00+00:00,2025-05-20T14:50:00+00:00,2025-05-20T14:58:00+00:00,2025-05-20T15:00:00+00:00,2025-05-21T06:00:00+00:00,-0.549104,3.0,0.457004,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0140,toy-0140,invented-recurring,2025-05-21T18:00:00+00:00,2025-05-21T05:50:00+00:00,2025-05-21T05:58:00+00:00,2025-05-21T06:00:00+00:00,2025-05-22T06:00:00+00:00,1.317513,12.0,0.679419,0,synthetic bulletin reports improving conditions with 12 hours remaining,True
